Algorithm,p_within,p_between,ARI,NMI,exp,distribution
girvan_newman,0.5,0.2,1.0,1.0,sbm_50_50,"[0.3888888888888889, 0.3109243697478991, 0.3396825396825397, 0.3783783783783784, 0.3176470588235294, 0.3790322580645161, 0.3428030303030303, 0.3428165007112375, 0.3297682709447415, 0.3467741935483871, 0.3315508021390374, 0.3182795698924731, 0.4372294372294372, 0.3817663817663818, 0.337126600284495, 0.3714285714285714, 0.3724696356275304, 0.3613086770981508, 0.3376344086021505, 0.358974358974359, 0.360919540229885, 0.3549257759784076, 0.3306451612903225, 0.3677248677248677, 0.3901515151515151, 0.3933333333333333, 0.361344537815126, 0.3968253968253968, 0.3994601889338731, 0.3483870967741935, 0.3603174603174603, 0.3586206896551724, 0.3547237076648841, 0.3694581280788177, 0.4131054131054131, 0.3966386554621848, 0.3481781376518219, 0.3543543543543543, 0.3488372093023256, 0.4017094017094017, 0.3435897435897436, 0.3862433862433862, 0.3560606060606061, 0.3747126436781609, 0.4, 0.3361344537815126, 0.3813813813813814, 0.3678678678678678, 0.3746031746031746, 0.3543543543543543, 0.3618618618618618, 0.3850806451612903, 0.3497536945812808, 0.3677419354838709, 0.3475609756097561, 0.337126600284495, 0.3603174603174603, 0.3670715249662618, 0.3361344537815126, 0.3205645161290322, 0.3387096774193548, 0.3666666666666666, 0.3397849462365591, 0.375, 0.360919540229885, 0.3747899159663865, 0.3561253561253561, 0.3487903225806452, 0.3694581280788177, 0.3411764705882353, 0.3591397849462365, 0.3390151515151515, 0.3498498498498498, 0.3492063492063492, 0.3603603603603603, 0.3587301587301587, 0.3849462365591398, 0.3371212121212121, 0.3814616755793226, 0.3863636363636363, 0.3374384236453202, 0.3932773109243697, 0.3573573573573573, 0.3365079365079365, 0.3558558558558558, 0.4033613445378151, 0.3598484848484848, 0.4014778325123153, 0.3563025210084034, 0.3654188948306595, 0.35, 0.3504273504273504, 0.4032258064516129, 0.3913978494623656, 0.3385490753911807, 0.3162878787878788, 0.3703703703703703, 0.3931451612903225, 0.3075268817204301, 0.354679802955665]"
girvan_newman,0.5,0.3,0.0,0.0186397642443435,sbm_50_50,"[0.4065040650406504, 0.3670715249662618, 0.3699788583509514, 0.4115384615384615, 0.4035087719298245, 0.4, 0.3751686909581646, 0.4039039039039039, 0.4045977011494253, 0.389082462253194, 0.3873873873873873, 0.4, 0.3888888888888889, 0.4171122994652406, 0.379800853485064, 0.4197031039136302, 0.4089068825910931, 0.4085365853658536, 0.3579545454545454, 0.4075304540420819, 0.3769559032716927, 0.3900634249471458, 0.3781512605042016, 0.4015151515151515, 0.3911205073995771, 0.3633633633633634, 0.3843843843843844, 0.4084033613445378, 0.4134146341463414, 0.3863636363636363, 0.4024390243902439, 0.432183908045977, 0.3897435897435897, 0.4034090909090909, 0.3663663663663664, 0.3878048780487805, 0.4183535762483131, 0.4204204204204204, 0.4025641025641026, 0.388235294117647, 0.389082462253194, 0.3423076923076923, 0.3783783783783784, 0.4084084084084084, 0.3903743315508021, 0.374390243902439, 0.3831672203765227, 0.3806763285024154, 0.3931339977851605, 0.3997785160575858, 0.3908045977011494, 0.4162812210915819, 0.4141025641025641, 0.3682539682539683, 0.3778677462887989, 0.3832442067736185, 0.3616734143049933, 0.3958333333333333, 0.4041811846689895, 0.3873015873015873, 0.3873015873015873, 0.3948948948948949, 0.4195121951219512, 0.3669950738916256, 0.3830645161290322, 0.3949579831932773, 0.3773784355179704, 0.3900634249471458, 0.4015151515151515, 0.3909191583610188, 0.3636363636363636, 0.3926829268292683, 0.3882575757575757, 0.3654485049833887, 0.3603238866396761, 0.4064171122994652, 0.4292682926829268, 0.4102564102564102, 0.3815126050420168, 0.3687707641196013, 0.4012820512820513, 0.4182926829268292, 0.3900634249471458, 0.4153297682709447, 0.4331550802139037, 0.3826458036984352, 0.3937282229965156, 0.4048309178743961, 0.4075304540420819, 0.3689839572192513, 0.3768939393939394, 0.3888888888888889, 0.379800853485064, 0.3670715249662618, 0.4064102564102564, 0.3741109530583215, 0.3901515151515151, 0.407557354925776, 0.3925667828106852, 0.3939024390243902]"
girvan_newman,0.5,0.4,0.0,0.0186397642443435,sbm_50_50,"[0.429951690821256, 0.3932367149758454, 0.4403330249768732, 0.4311224489795918, 0.4662236987818383, 0.4564459930313589, 0.4386554621848739, 0.4589371980676328, 0.4540420819490587, 0.4280193236714976, 0.424390243902439, 0.4279279279279279, 0.4453781512605042, 0.4480796586059744, 0.4341085271317829, 0.4361702127659574, 0.4412580943570768, 0.4480431848852901, 0.4338575393154487, 0.4757575757575757, 0.4440753045404208, 0.4338575393154487, 0.4256097560975609, 0.4210526315789473, 0.4743961352657004, 0.4301587301587302, 0.448780487804878, 0.4294871794871794, 0.4468085106382978, 0.4571428571428571, 0.4432624113475177, 0.484984984984985, 0.4403330249768732, 0.4436974789915966, 0.4332171893147503, 0.4282828282828282, 0.4473469387755102, 0.4367149758454106, 0.4587737843551797, 0.4406028368794326, 0.4365853658536585, 0.4487179487179487, 0.4367015098722416, 0.4439024390243902, 0.4480796586059744, 0.429232192414431, 0.4495837187789084, 0.4329411764705882, 0.4638009049773756, 0.4531400966183574, 0.453781512605042, 0.4324324324324324, 0.4587301587301587, 0.4602564102564102, 0.4634920634920635, 0.4608879492600423, 0.4597594819611471, 0.4444444444444444, 0.4423758865248227, 0.4251207729468599, 0.4444444444444444, 0.4412698412698412, 0.4412878787878788, 0.4414141414141414, 0.4358974358974359, 0.4439746300211416, 0.4329268292682927, 0.4416326530612245, 0.4352941176470588, 0.4333333333333333, 0.4231884057971014, 0.441025641025641, 0.433469387755102, 0.4431082331174838, 0.4448979591836735, 0.4366998577524893, 0.4444444444444444, 0.4529346622369878, 0.4435897435897435, 0.4260042283298097, 0.4418604651162791, 0.4402439024390244, 0.46996996996997, 0.4318367346938775, 0.4453441295546558, 0.4651162790697674, 0.4249471458773784, 0.4564564564564564, 0.4500349406009783, 0.442512077294686, 0.427382053654024, 0.4540816326530612, 0.4560386473429951, 0.4541062801932367, 0.4429678848283499, 0.433469387755102, 0.4412191582002903, 0.4529346622369878, 0.4512195121951219, 0.4328231292517007]"
girvan_newman,0.5,0.5,0.0,0.0186397642443435,sbm_50_50,"[0.4871794871794871, 0.4909502262443438, 0.4815686274509804, 0.4919636617749825, 0.5083056478405316, 0.4808080808080808, 0.4946808510638298, 0.4956862745098039, 0.4693446088794926, 0.4947145877378435, 0.4584717607973422, 0.4818181818181818, 0.4830917874396135, 0.4902439024390244, 0.4888888888888889, 0.4814814814814814, 0.4939668174962293, 0.4812925170068027, 0.4868686868686869, 0.5036284470246735, 0.4757575757575757, 0.4929078014184397, 0.484736355226642, 0.4987179487179487, 0.4975541579315164, 0.5306553911205074, 0.5088652482269503, 0.4685374149659864, 0.5185185185185185, 0.4963265306122449, 0.4979797979797979, 0.5207843137254902, 0.4767441860465116, 0.5, 0.4869565217391304, 0.4962292609351433, 0.4909502262443438, 0.5015082956259427, 0.5077922077922078, 0.4992458521870286, 0.5007541478129713, 0.4995918367346939, 0.4718367346938775, 0.4922077922077922, 0.5, 0.4878048780487805, 0.5057239057239057, 0.484573502722323, 0.502262443438914, 0.5034013605442177, 0.5079825834542816, 0.4883720930232558, 0.5013876040703052, 0.5043478260869565, 0.4653092006033182, 0.5145137880986937, 0.5182926829268293, 0.4931972789115646, 0.4956862745098039, 0.4695121951219512, 0.5066666666666667, 0.4654255319148936, 0.5110336817653891, 0.4876623376623377, 0.4753623188405797, 0.5059523809523809, 0.4783673469387755, 0.5042283298097252, 0.4995169082125604, 0.4902482269503546, 0.5033898305084745, 0.5005537098560354, 0.5053061224489795, 0.4862745098039215, 0.4894291754756871, 0.494949494949495, 0.4854862119013062, 0.4830827067669173, 0.4870588235294117, 0.506938775510204, 0.4929292929292929, 0.5188679245283019, 0.4932126696832579, 0.4884751773049645, 0.4948051948051948, 0.4886031560490941, 0.5174165457184325, 0.4911347517730496, 0.502020202020202, 0.5070707070707071, 0.4747474747474747, 0.4941176470588235, 0.5075187969924813, 0.482051282051282, 0.4795127353266888, 0.4975845410628019, 0.5017006802721088, 0.4597594819611471, 0.5119047619047619, 0.4893617021276595]"
girvan_newman,0.6,0.1,1.0,1.0,sbm_50_50,"[0.5529411764705883, 0.4438502673796791, 0.4509246088193456, 0.4807692307692308, 0.49002849002849, 0.4705882352941176, 0.4033613445378151, 0.4810606060606061, 0.4415322580645161, 0.4158730158730159, 0.4841269841269841, 0.4015151515151515, 0.4536290322580645, 0.4679802955665024, 0.4237516869095816, 0.4412955465587044, 0.4642375168690958, 0.4666666666666667, 0.4505747126436781, 0.507563025210084, 0.3832442067736185, 0.4793650793650794, 0.4779516358463727, 0.4758064516129032, 0.5685483870967742, 0.5608465608465608, 0.535632183908046, 0.4937611408199643, 0.4935988620199146, 0.4218487394957983, 0.4554621848739495, 0.52, 0.4135472370766488, 0.4786324786324786, 0.4354838709677419, 0.4794871794871795, 0.5378151260504201, 0.4261363636363636, 0.4564564564564564, 0.3968705547652916, 0.4705882352941176, 0.524731182795699, 0.4399460188933873, 0.4943181818181818, 0.4655172413793103, 0.492063492063492, 0.4943181818181818, 0.5420420420420421, 0.5096774193548387, 0.4696969696969697, 0.5058823529411764, 0.5243697478991597, 0.4583333333333333, 0.5680672268907563, 0.4242424242424242, 0.4154334038054968, 0.3551282051282051, 0.5333333333333333, 0.5080645161290323, 0.3968253968253968, 0.4488636363636363, 0.4010695187165775, 0.4603174603174603, 0.5045045045045045, 0.4063492063492063, 0.496551724137931, 0.4795008912655971, 0.4285714285714285, 0.4786324786324786, 0.4752688172043011, 0.4598930481283422, 0.4415584415584415, 0.4115384615384615, 0.503448275862069, 0.4645161290322581, 0.4666666666666667, 0.4795698924731182, 0.5151515151515151, 0.4121212121212121, 0.4939271255060729, 0.4709677419354838, 0.503448275862069, 0.4810606060606061, 0.4924242424242424, 0.4829545454545454, 0.480672268907563, 0.4941176470588235, 0.4581105169340463, 0.5076923076923077, 0.5052910052910053, 0.5365418894830659, 0.4828349944629014, 0.4735449735449735, 0.5142857142857142, 0.5225806451612903, 0.4397435897435897, 0.5147783251231527, 0.5189393939393939, 0.5126050420168067, 0.458498023715415]"
girvan_newman,0.6,0.2,1.0,1.0,sbm_50_50,"[0.4653846153846154, 0.4012820512820513, 0.4262485481997677, 0.4454106280193237, 0.3783783783783784, 0.4639639639639639, 0.4234234234234234, 0.4031007751937984, 0.3927125506072874, 0.4324324324324324, 0.4158730158730159, 0.4111111111111111, 0.5241379310344828, 0.4294354838709677, 0.4251207729468599, 0.4520917678812415, 0.4404040404040404, 0.4471458773784355, 0.3984126984126984, 0.4174972314507198, 0.4313725490196078, 0.4262485481997677, 0.4367015098722416, 0.4588235294117647, 0.4566145092460882, 0.4879032258064516, 0.4237516869095816, 0.4857142857142857, 0.4727061556329849, 0.4380952380952381, 0.4304878048780488, 0.4260249554367201, 0.4267425320056899, 0.4301075268817204, 0.4989247311827957, 0.4974358974358974, 0.4222222222222222, 0.4197031039136302, 0.4096618357487923, 0.483065953654189, 0.4059196617336152, 0.4773109243697479, 0.4573170731707317, 0.4251012145748988, 0.4781609195402299, 0.4418604651162791, 0.4579579579579579, 0.459830866807611, 0.4369369369369369, 0.4097560975609756, 0.4552845528455284, 0.4605042016806722, 0.4403361344537815, 0.4452347083926031, 0.4131313131313131, 0.4115384615384615, 0.4358974358974359, 0.4492600422832981, 0.4166666666666667, 0.4153627311522048, 0.4167852062588905, 0.4857142857142857, 0.4474474474474474, 0.4301587301587302, 0.4412878787878788, 0.4551282051282051, 0.4554621848739495, 0.4063492063492063, 0.4602272727272727, 0.422475106685633, 0.4309309309309309, 0.4039039039039039, 0.4143763213530655, 0.4352159468438538, 0.4262485481997677, 0.4291754756871035, 0.4412698412698412, 0.4205128205128205, 0.4628879892037786, 0.481981981981982, 0.4134453781512605, 0.4679487179487179, 0.4353658536585366, 0.4053156146179402, 0.4425087108013937, 0.4744744744744745, 0.4339339339339339, 0.463458110516934, 0.4159159159159159, 0.4234234234234234, 0.4229885057471264, 0.4, 0.4841269841269841, 0.4641025641025641, 0.4141025641025641, 0.4021592442645074, 0.3975044563279857, 0.46996996996997, 0.3841269841269841, 0.4299242424242424]"
girvan_newman,0.6,0.3,0.0,0.0186397642443435,sbm_50_50,"[0.4608695652173913, 0.4439746300211416, 0.4310204081632653, 0.4693877551020408, 0.4634146341463415, 0.4560386473429951, 0.4496124031007752, 0.4552845528455284, 0.4739495798319327, 0.4375578168362627, 0.4588394062078272, 0.448780487804878, 0.4587737843551797, 0.4534412955465587, 0.4492753623188406, 0.48664343786295, 0.4757575757575757, 0.4819611470860314, 0.4267425320056899, 0.4628019323671498, 0.4216027874564459, 0.4495837187789084, 0.4696969696969697, 0.4743589743589743, 0.4464285714285714, 0.4408033826638478, 0.4548780487804878, 0.4673311184939092, 0.4809725158562368, 0.476529160739687, 0.4463768115942029, 0.4901960784313725, 0.4482029598308668, 0.4621848739495798, 0.4402439024390244, 0.4695652173913043, 0.472463768115942, 0.4750337381916329, 0.4617940199335548, 0.4390243902439024, 0.4483091787439613, 0.4301572617946346, 0.4589371980676328, 0.4502415458937198, 0.4480796586059744, 0.4413265306122449, 0.4485049833887043, 0.4470246734397677, 0.4418604651162791, 0.4486586493987049, 0.4438502673796791, 0.4690799396681749, 0.4606866002214839, 0.4205128205128205, 0.4264569842738205, 0.4529616724738676, 0.4289855072463768, 0.4412698412698412, 0.4695459579180509, 0.4429678848283499, 0.4439946018893387, 0.4551920341394025, 0.4929078014184397, 0.437246963562753, 0.4709851551956815, 0.4676767676767677, 0.4290780141843971, 0.4686868686868687, 0.4494773519163763, 0.4565656565656565, 0.4396825396825397, 0.449468085106383, 0.44950213371266, 0.4328231292517007, 0.4390243902439024, 0.4679487179487179, 0.486157253599114, 0.513978494623656, 0.4471458773784355, 0.427304964539007, 0.4671985815602837, 0.4819611470860314, 0.4431082331174838, 0.4817813765182186, 0.4774774774774775, 0.4192799070847851, 0.4486274509803921, 0.4569842738205365, 0.4764107308048103, 0.4280487804878048, 0.4264507422402159, 0.4670731707317073, 0.4485049833887043, 0.4232323232323232, 0.4656565656565656, 0.4549319727891156, 0.4571428571428571, 0.4408033826638478, 0.4542090656799259, 0.4496124031007752]"
girvan_newman,0.6,0.4,0.0,0.0186397642443435,sbm_50_50,"[0.4889795918367347, 0.4486274509803921, 0.4920174165457184, 0.4779189352692075, 0.51010101010101, 0.5180388529139686, 0.5006747638326585, 0.5090196078431373, 0.4973404255319149, 0.4752941176470588, 0.4916943521594684, 0.4878048780487805, 0.5038759689922481, 0.4828349944629014, 0.4933333333333333, 0.4909803921568627, 0.4927431059506531, 0.5121212121212121, 0.4803921568627451, 0.5177304964539007, 0.486586493987049, 0.4873469387755102, 0.48, 0.4787878787878787, 0.5050980392156863, 0.4883720930232558, 0.4909090909090909, 0.4893617021276595, 0.5061224489795918, 0.5182926829268293, 0.4934687953555878, 0.524390243902439, 0.4878431372549019, 0.4954954954954955, 0.4975845410628019, 0.4909604519774011, 0.5, 0.4911347517730496, 0.5060129509713228, 0.4888888888888889, 0.498989898989899, 0.4976873265494912, 0.4987755102040816, 0.4816326530612245, 0.4901277584204414, 0.4942760942760942, 0.5143385753931545, 0.484573502722323, 0.5058055152394775, 0.4889795918367347, 0.5040650406504065, 0.4841463414634146, 0.5155195681511471, 0.5158562367864693, 0.5109756097560976, 0.5082125603864734, 0.5031328320802005, 0.4909803921568627, 0.4868686868686869, 0.4804063860667634, 0.4946859903381642, 0.4894795127353267, 0.4878048780487805, 0.5028571428571429, 0.5033816425120773, 0.4787234042553192, 0.4939393939393939, 0.4924585218702866, 0.4912280701754385, 0.4917647058823529, 0.4807826694619147, 0.5021141649048626, 0.4842767295597484, 0.4923469387755102, 0.4947589098532495, 0.4626262626262626, 0.4848979591836734, 0.5013876040703052, 0.5072463768115942, 0.4795918367346938, 0.4955673758865248, 0.4801932367149758, 0.5109756097560976, 0.4834087481146304, 0.4909090909090909, 0.5062056737588653, 0.485024154589372, 0.5207317073170732, 0.4924812030075188, 0.4909803921568627, 0.4768627450980392, 0.5053061224489795, 0.4982993197278911, 0.4891146589259796, 0.5044326241134752, 0.4877707896575821, 0.4898672257162823, 0.4923469387755102, 0.5071982281284607, 0.4912917271407837]"
girvan_newman,0.6,0.5,0.0,0.0186397642443435,sbm_50_50,"[0.5311688311688312, 0.5476190476190477, 0.5419799498746867, 0.5407066052227343, 0.5414141414141415, 0.5387755102040817, 0.5437405731523378, 0.5214285714285715, 0.5357142857142857, 0.5399659863945578, 0.5191919191919192, 0.52, 0.5290006988120196, 0.5323671497584541, 0.5450733752620545, 0.5363408521303258, 0.5390199637023594, 0.54006734006734, 0.5469387755102041, 0.5525974025974026, 0.516156462585034, 0.5435294117647059, 0.5394736842105263, 0.5568917668825162, 0.538281706604325, 0.5827450980392157, 0.5558069381598794, 0.5194235588972431, 0.5708020050125313, 0.5535353535353535, 0.5461224489795918, 0.5717171717171717, 0.5354609929078015, 0.5411655874190564, 0.5330612244897959, 0.550125313283208, 0.5400350672121567, 0.5506638714185884, 0.55406195207481, 0.5388661601402689, 0.5474025974025974, 0.556390977443609, 0.543859649122807, 0.5269230769230769, 0.5486257928118393, 0.556734693877551, 0.5582491582491582, 0.5427884615384615, 0.5515239477503628, 0.5413642960812772, 0.5587375803623612, 0.5414781297134238, 0.5394828791055206, 0.5544267053701016, 0.5259259259259259, 0.5745178258328463, 0.5642512077294686, 0.5376623376623376, 0.5506638714185884, 0.5272727272727272, 0.5541579315164221, 0.5240259740259741, 0.5541579315164221, 0.5423728813559322, 0.5354609929078015, 0.5537254901960784, 0.551948051948052, 0.5652173913043478, 0.5382653061224489, 0.5407407407407407, 0.554531490015361, 0.5664893617021277, 0.5562543675751223, 0.5427609427609428, 0.550531914893617, 0.5435064935064935, 0.5426065162907269, 0.5288207297726071, 0.5409090909090909, 0.5535353535353535, 0.5406746031746031, 0.5642857142857143, 0.543233082706767, 0.5279034690799397, 0.5423728813559322, 0.5463276836158192, 0.5610753945061367, 0.5380392156862746, 0.5478686233403215, 0.5586734693877551, 0.5318527177089422, 0.5447811447811448, 0.5442908346134152, 0.5333333333333333, 0.5212765957446809, 0.5478955007256894, 0.5609579100145138, 0.528657616892911, 0.5624092888243831, 0.5511191772534785]"
girvan_newman,0.6,0.6,0.0,0.0186397642443435,sbm_50_50,"[0.5912698412698413, 0.5898617511520737, 0.5808857808857809, 0.594535519125683, 0.6190130624092888, 0.6019480519480519, 0.5949736995908825, 0.5936139332365747, 0.5994194484760522, 0.5892655367231638, 0.5872053872053872, 0.5874811463046757, 0.6027568922305765, 0.5791245791245792, 0.5813672111312764, 0.5954521417239556, 0.5939890710382514, 0.5946763460375075, 0.5942684766214178, 0.6119228521332554, 0.5904416212946159, 0.5891062929666843, 0.5853174603174603, 0.5896174863387978, 0.5912698412698413, 0.6052631578947368, 0.5974025974025974, 0.6097402597402597, 0.5949820788530465, 0.6046365914786967, 0.5971751412429378, 0.5989974937343359, 0.601639344262295, 0.6081277213352685, 0.5950819672131148, 0.5939637826961771, 0.5901639344262295, 0.6138775510204082, 0.5828373015873016, 0.603954802259887, 0.5859333685880487, 0.5733082706766918, 0.5926553672316384, 0.5908653846153846, 0.5990648743424898, 0.5779661016949152, 0.5934731934731935, 0.5970961887477314, 0.6019871420222093, 0.5993506493506493, 0.5908825248392753, 0.5842068483577918, 0.587375803623612, 0.6058441558441559, 0.5942028985507246, 0.609000584453536, 0.592051431911163, 0.5996493278784336, 0.5988700564971752, 0.5926553672316384, 0.5967213114754099, 0.6077294685990338, 0.6033670033670033, 0.5970961887477314, 0.6005649717514124, 0.6070588235294118, 0.5992763455450023, 0.59375, 0.6107344632768361, 0.5952861952861953, 0.5903954802259888, 0.5836065573770491, 0.5966346153846154, 0.5940713853599516, 0.587012987012987, 0.5906927551560022, 0.6005649717514124, 0.5904977375565611, 0.5944700460829493, 0.5912215758857747, 0.593358395989975, 0.5955581531268265, 0.5857142857142857, 0.5882352941176471, 0.5890710382513661, 0.6083959899749374, 0.597895967270602, 0.6008771929824561, 0.6015037593984962, 0.5885774722369117, 0.5888376856118792, 0.593939393939394, 0.6066627703097603, 0.5882936507936508, 0.6033834586466166, 0.5980962453728186, 0.5980962453728186, 0.6028248587570622, 0.5863636363636363, 0.5935374149659864]"
